Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G2,W,L,ERA,WHIP,SV,Type,Drafted Out Of,SchoolID
2017,1,,7,FrRnd,7,Diamondbacks,Y,"$5,016,300 ",Pavin Smith ,1B,,,,,,,,,,,,,4Yr,University of Virginia,virginia
2017,1,,1,FrRnd,1,Twins,Y,"$6,725,000 ",Royce Lewis ,SS,,,,,,,,,,,,,HS,JSerra Catholic HS,#N/A
2017,1,,25,FrRnd,25,Nationals,Y,"$2,800,000 ",Seth Romero ,LHP,,,,,,,,,,,,,4Yr,University of Houston,houston
2017,1,,12,FrRnd,12,Pirates,Y,"$4,100,000 ",Shane Baz ,RHP,,,,,,,,,,,,,HS,Concordia Lutheran HS,#N/A
2017,1,,24,FrRnd,24,Red Sox,Y,"$2,614,500 ",Tanner Houck ,RHP,,,,,,,,,,,,,4Yr,University of Missouri Columbia,missouri
2017,1,,13,FrRnd,13,Marlins,Y,"$3,400,000 ",Trevor Rogers ,LHP,,,,,,,,,,,,,HS,Carlsbad HS,#N/A
2017,1,,34,FrRnd,34,Brewers,Y,"$2,352,000 ",Tristen Lutz ,OF,,,,,,,,,,,,,HS,James W. Martin HS,#N/A
2016,5,,157,FrRnd,21,Astros,Y,"$250,000 ",Abraham Toro ,3B,0.2,25,78,2,0.218,0.688,,,,,,,JC,Seminole State College,oksemin
2016,5,,151,FrRnd,15,Orioles,Y,"$364,700 ",Alexis Torres ,SS,,,,,,,,,,,,,HS,Colegio Angel David HS,#N/A
2016,5,,164,FrRnd,28,Cubs,Y,"$450,000 ",Bailey Clark ,RHP,,,,,,,,,,,,,4Yr,Duke University,duke
2016,5,,165,FrRnd,29,Pirates,Y,"$285,000 ",Blake Cederlind ,RHP,,,,,,,,,,,,,JC,Merced College,camerce
2016,5,,140,FrRnd,4,Rockies,Y,"$400,000 ",Brian Serven ,C,,,,,,,,,,,,,4Yr,Arizona State University,arizonast
2016,5,,162,FrRnd,26,Blue Jays,Y,"$300,000 ",Cavan Biggio ,2B,2.9,100,354,16,0.234,0.793,,,,,,,4Yr,University of Notre Dame,notredame
2016,5,,160,FrRnd,24,Mets,Y,"$334,500 ",Colby Woodmansee ,SS,,,,,,,,,,,,,4Yr,Arizona State University,arizonast
2016,5,,137,FrRnd,1,Phillies,Y,"$800,000 ",Cole Irvin ,LHP,-0.2,14,6,0,0.167,0.542,16,2,1,5.83,1.39,1,4Yr,University of Oregon,oregon
2016,5,,152,FrRnd,16,Indians,Y,"$361,300 ",Conner Capel ,CF,,,,,,,,,,,,,HS,Seven Lakes HS,#N/A
2016,5,,156,FrRnd,20,Angels,Y,"$250,000 ",Connor Justus ,SS,,,,,,,,,,,,,4Yr,Georgia Institute of Technology,gatech
2016,5,,154,FrRnd,18,Nationals,Y,"$325,000 ",Daniel Johnson ,CF,,,,,,,,,,,,,4Yr,New Mexico State University,nmstate
2016,5,,161,FrRnd,25,Dodgers,Y,"$497,500 ",Devin Smeltzer ,LHP,0.8,,,,,,11,2,2,3.86,1.27,1,JC,"San Jacinto College, North Campus",txsjjcn
2016,5,,158,FrRnd,22,Yankees,Y,"$250,000 ",Dom Thompson-Williams ,CF,,,,,,,,,,,,,4Yr,University of South Carolina,scarolina
2016,5,,147,FrRnd,11,Mariners,Y,"$125,000 ",Donovan Walton ,SS,0.1,7,16,0,0.188,0.503,,,,,,,4Yr,Oklahoma State University,okstate
2016,5,,142,FrRnd,6,Athletics,Y,"$275,000 ",JaVon Shelby ,3B,,,,,,,,,,,,,4Yr,University of Kentucky,kentucky
2016,5,,139,FrRnd,3,Braves,Y,"$275,000 ",Jeremy Walker ,RHP,0.2,6,1,0,0,0,6,0,0,1.93,1.39,0,4Yr,Gardner-Webb University,gardwebb
2016,5,,146,FrRnd,10,White Sox,Y,"$325,000 ",Jimmy Lambert ,RHP,,,,,,,,,,,,,4Yr,California State University Fresno,fresnost
2016,5,,149,FrRnd,13,Diamondbacks,Y,"$400,000 ",Joey Rose ,3B,,,,,,,,,,,,,HS,Toms River North HS,#N/A
2016,5,,153,FrRnd,17,Twins,Y,"$515,000 ",Jordan Balazovic ,RHP,,,,,,,,,,,,,HS,St. Martin SS,#N/A
2016,5,,159,FrRnd,23,Rangers,Y,"$400,000 ",Kyle Roberts ,LHP,,,,,,,,,,,,,JC,Henry Ford Community College,mihenry
2016,5,,144,FrRnd,8,Padres,Y,"$350,000 ",Lake Bachar ,RHP,,,,,,,,,,,,,4Yr,University of Wisconsin at Whitewater,wiwhitewtr
2016,5,,145,FrRnd,9,Tigers,Y,"$386,500 ",Mark Ecker ,RHP,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2016,5,,148,FrRnd,12,Red Sox,Y,"$637,500 ",Mike Shawaryn ,RHP,-0.6,,,,,,14,0,0,9.74,1.92,0,4Yr,University of Maryland,maryland
2016,5,,150,FrRnd,14,Rays,Y,"$297,500 ",Mikey York ,RHP,,,,,,,,,,,,,JC,College of Southern Nevada,nvsouth
2016,5,,163,FrRnd,27,Royals,Y,"$243,300 ",Nicky Lopez ,SS,0.1,103,379,2,0.24,0.601,,,,,,,4Yr,Creighton University,creighton
2016,5,,138,FrRnd,2,Reds,Y,"$410,000 ",Ryan Hendrix ,RHP,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2016,5,,155,FrRnd,19,Giants,Y,"$250,000 ",Ryan Howard ,SS,,,,,,,,,,,,,4Yr,University of Missouri Columbia,missouri
2016,5,,143,FrRnd,7,Marlins,Y,"$20,000 ",Sam Perez ,RHP,,,,,,,,,,,,,4Yr,Missouri State University,swmost
2016,5,,166,FrRnd,30,Cardinals,Y,"$450,000 ",Walker Robbins ,OF,,,,,,,,,,,,,HS,George County HS,#N/A
2016,5,,141,FrRnd,5,Brewers,Y,"$401,700 ",Zack Brown ,RHP,,,,,,,,,,,,,4Yr,University of Kentucky,kentucky
2016,4,,118,FrRnd,12,Red Sox,Y,"$650,000 ",Bobby Dalbec ,3B,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2016,4,,135,FrRnd,29,Pirates,Y,"$800,000 ",Braeden Ogle ,LHP,,,,,,,,,,,,,HS,Jensen Beach HS,#N/A
2016,4,,121,FrRnd,15,Orioles,Y,"$500,000 ",Brenan Hanifee ,RHP,,,,,,,,,,,,,HS,Turner-Ashby HS,#N/A
2016,4,,127,FrRnd,21,Astros,Y,"$430,000 ",Brett Adcock ,LHP,,,,,,,,,,,,,4Yr,University of Michigan,michigan
2016,4,,109,FrRnd,3,Braves,Y,"$1,200,000 ",Bryse Wilson ,RHP,-0.5,9,11,0,0.182,0.364,9,2,1,7,1.85,0,HS,Orange HS,#N/A
2016,4,,129,FrRnd,23,Rangers,Y,"$415,000 ",Charles Leblanc ,SS,,,,,,,,,,,,,4Yr,University of Pittsburgh,pittsburgh
2016,4,,126,FrRnd,20,Angels,Y,"$850,000 ",Chris Rodriguez ,RHP,,,,,,,,,,,,,HS,Monsignor Edward Pace HS,#N/A
2016,4,,110,FrRnd,4,Rockies,Y,"$855,000 ",Colton Welker ,3B,,,,,,,,,,,,,HS,Stoneman-Douglas HS,#N/A
2016,4,,111,FrRnd,5,Brewers,Y,"$536,400 ",Corbin Burnes ,RHP,-1.5,60,7,0,0.286,0.571,62,8,5,6.1,1.47,2,4Yr,St. Mary's College of California,stmarysca
2016,4,,119,FrRnd,13,Diamondbacks,Y,"$496,700 ",Curtis Taylor ,RHP,,,,,,,,,,,,,4Yr,University of British Columbia,ubc
2016,4,,131,FrRnd,25,Dodgers,Y,"$247,500 ",DJ Peters ,OF,,,,,,,,,,,,,JC,Western Nevada College,wnevada
2016,4,,120,FrRnd,14,Rays,Y,"$673,700 ",Easton McGee ,RHP,,,,,,,,,,,,,HS,Hopkinsville HS,#N/A
2016,4,,133,FrRnd,27,Royals,Y,"$375,000 ",Jace Vines ,RHP,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2016,4,,116,FrRnd,10,White Sox,Y,"$485,000 ",Jameson Fisher ,OF,,,,,,,,,,,,,4Yr,Southeastern Louisiana University,sela
2016,4,,136,FrRnd,30,Cardinals,Y,"$600,000 ",Jeremy Martinez ,C,,,,,,,,,,,,,4Yr,University of Southern California,usc
2016,4,,114,FrRnd,8,Padres,Y,"$100,000 ",Joey Lucchesi ,LHP,2.8,52,82,0,0.061,0.175,56,18,19,4.14,1.25,0,4Yr,Southeast Missouri State University,semost
2016,4,,107,FrRnd,1,Phillies,Y,"$800,000 ",JoJo Romero ,LHP,,,,,,,,,,,,,JC,Yavapai College,azyavap
2016,4,,132,FrRnd,26,Blue Jays,Y,"$438,100 ",Josh Palacios ,CF,,,,,,,,,,,,,4Yr,Auburn University,auburn
2016,4,,115,FrRnd,9,Tigers,Y,"$750,000 ",Kyle Funkhouser ,RHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2016,4,,125,FrRnd,19,Giants,Y,"$500,000 ",Matt Krook ,LHP,,,,,,,,,,,,,4Yr,University of Oregon,oregon
2016,4,,130,FrRnd,24,Mets,Y,"$446,500 ",Michael Paez ,SS,,,,,,,,,,,,,4Yr,Coastal Carolina University,coastcar
2016,4,,124,FrRnd,18,Nationals,Y,"$500,000 ",Nick Banks ,OF,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2016,4,,128,FrRnd,22,Yankees,Y,"$350,000 ",Nick Nelson ,RHP,,,,,,,,,,,,,JC,Gulf Coast Community College,flgccco
2016,4,,108,FrRnd,2,Reds,Y,"$577,400 ",Scott Moss ,LHP,,,,,,,,,,,,,4Yr,University of Florida,florida
2016,4,,113,FrRnd,7,Marlins,Y,"$600,000 ",Sean Reynolds ,RF,,,,,,,,,,,,,HS,Union HS,#N/A
2016,4,,122,FrRnd,16,Indians,Y,"$420,000 ",Shane Bieber ,RHP,5.5,4,9,0,0.111,0.422,54,26,13,3.72,1.15,0,4Yr,"University of California, Santa Barbara",ucsb
2016,4,,112,FrRnd,6,Athletics,Y,"$1,000,000 ",Skylar Szynski ,RHP,,,,,,,,,,,,,HS,Penn HS,#N/A
2016,4,,117,FrRnd,11,Mariners,Y,"$450,000 ",Thomas Burrows ,LHP,,,,,,,,,,,,,4Yr,University of Alabama,alabama
2016,4,,123,FrRnd,17,Twins,Y,"$225,000 ",Tom Hackimer ,RHP,,,,,,,,,,,,,4Yr,St. John's University,stjohns
2016,4,,134,FrRnd,28,Cubs,Y,,Tyson Miller ,RHP,,,,,,,,,,,,,4Yr,California Baptist University,calbapu
2016,3,,92,FrRnd,15,Indians,Y,"$625,000 ",Aaron Civale ,RHP,1.5,1,2,0,0,0,10,3,4,2.34,1.04,0,4Yr,Northeastern University,neastern
2016,3,,86,FrRnd,9,White Sox,Y,"$719,100 ",Alex Call ,OF,,,,,,,,,,,,,4Yr,Ball State University,ballst
2016,3,,90,FrRnd,13,Rays,Y,"$597,500 ",Austin Franklin ,RHP,,,,,,,,,,,,,HS,Paxton HS,#N/A
2016,3,,91,FrRnd,14,Orioles,Y,"$665,800 ",Austin Hays ,RF,0.2,41,128,5,0.266,0.765,,,,,,,4Yr,Jacksonville University,jacksonvil
2016,3,,100,FrRnd,23,Mets,Y,"$500,000 ",Blake Tiberi ,3B,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2016,3,,82,FrRnd,5,Brewers,Y,"$700,000 ",Braden Webb ,RHP,,,,,,,,,,,,,4Yr,University of South Carolina,scarolina
2016,3,,87,FrRnd,10,Mariners,Y,"$700,000 ",Bryson Brigman ,SS,,,,,,,,,,,,,4Yr,University of San Diego,sandiego
2016,3,,78,FrRnd,1,Phillies,Y,"$1,100,000 ",Cole Stobbe ,SS,,,,,,,,,,,,,HS,Millard West HS,#N/A
2016,3,,80,FrRnd,3,Braves,Y,"$900,000 ",Drew Harrington ,LHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2016,3,,101,FrRnd,24,Dodgers,Y,"$997,500 ",Dustin May ,RHP,-0.2,13,11,0,0.091,0.182,14,2,3,3.63,1.1,0,HS,Northwest HS,#N/A
2016,3,,81,FrRnd,4,Rockies,Y,"$750,000 ",Garrett Hampson ,SS,0.5,129,339,8,0.251,0.7,,,,,,,4Yr,California State University Long Beach,longbeach
2016,3,,93,FrRnd,16,Twins,Y,"$645,600 ",Griffin Jax ,RHP,,,,,,,,,,,,,4Yr,United States Air Force Academy,airforce
2016,3,,95,FrRnd,18,Giants,Y,"$625,900 ",Heath Quinn ,OF,,,,,,,,,,,,,4Yr,Samford University,samford
2016,3,,97,FrRnd,20,Astros,Y,"$614,000 ",Jake Rogers ,C,-0.5,35,112,4,0.125,0.481,,,,,,,4Yr,Tulane University,tulane
2016,3,,94,FrRnd,17,Nationals,Y,"$1,400,000 ",Jesus Luzardo ,LHP,0.6,,,,,,6,0,0,1.5,0.67,2,HS,Stoneman-Douglas HS,#N/A
2016,3,,89,FrRnd,12,Diamondbacks,Y,"$686,600 ",Jon Duplantier ,RHP,0.2,15,8,0,0.125,0.25,15,1,1,4.42,1.55,1,4Yr,Rice University,rice
2016,3,,103,FrRnd,26,Royals,Y,"$750,000 ",Khalil Lee ,CF,,,,,,,,,,,,,HS,Flint Hill School,#N/A
2016,3,,99,FrRnd,22,Rangers,Y,"$675,000 ",Kole Enright ,3B,,,,,,,,,,,,,HS,West Orange HS,#N/A
2016,3,,85,FrRnd,8,Padres,Y,"$1,750,000 ",Mason Thompson ,RHP,,,,,,,,,,,,,HS,Round Rock HS,#N/A
2016,3,,79,FrRnd,2,Reds,Y,"$925,000 ",Nick Hanson ,RHP,,,,,,,,,,,,,HS,Prior Lake HS,#N/A
2016,3,,98,FrRnd,21,Yankees,Y,"$1,150,000 ",Nolan Martinez ,RHP,,,,,,,,,,,,,HS,Culver City HS,#N/A
2016,3,,96,FrRnd,19,Angels,Y,"$950,000 ",Nonie Williams ,SS,,,,,,,,,,,,,,,#N/A
2016,3,,83,FrRnd,6,Athletics,Y,"$753,100 ",Sean Murphy ,C,0.6,20,53,4,0.245,0.899,,,,,,,4Yr,Wright State University,wrightst
2016,3,,88,FrRnd,11,Red Sox,Y,"$700,000 ",Shaun Anderson ,RHP,-0.5,25,25,0,0.08,0.235,28,3,5,5.44,1.55,2,4Yr,University of Florida,florida
2016,3,,105,FrRnd,28,Pirates,Y,"$500,000 ",Stephen Alemais ,SS,,,,,,,,,,,,,4Yr,Tulane University,tulane
2016,3,,84,FrRnd,7,Marlins,Y,"$1,000,000 ",Thomas Jones ,CF,,,,,,,,,,,,,HS,Laurens District 55 HS,#N/A
2016,3,,104,FrRnd,27,Cubs,Y,"$573,900 ",Tom Hatch ,RHP,,,,,,,,,,,,,4Yr,Oklahoma State University,okstate
2016,3,,106,FrRnd,29,Cardinals,Y,"$563,100 ",Zac Gallen ,RHP,2.5,14,19,0,0.105,0.211,15,3,6,2.81,1.23,0,4Yr,University of North Carolina at Chapel Hill,unc
2016,3,,102,FrRnd,25,Blue Jays,Y,"$275,000 ",Zach Jackson ,RHP,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2016,2,,67,FrRnd,26,Royals,Y,"$1,200,000 ",A.J. Puckett ,RHP,,,,,,,,,,,,,4Yr,Pepperdine University,pepperdine
2016,2,,74,FrRnd,33,Twins,Y,"$750,000 ",Akil Baddoo ,OF,,,,,,,,,,,,,HS,Salem HS,#N/A
2016,2,,49,FrRnd,8,White Sox,Y,"$1,200,000 ",Alec Hansen ,RHP,,,,,,,,,,,,,4Yr,University of Oklahoma,oklahoma
2016,2,,63,FrRnd,22,Rangers,Y,"$1,024,900 ",Alex Speas ,RHP,,,,,,,,,,,,,HS,McEachern HS,#N/A
2016,2,,52,FrRnd,11,Diamondbacks,Y,"$1,214,100 ",Andy Yerzy ,C,,,,,,,,,,,,,HS,York Mills Collegiate Institute,#N/A
2016,2,,45,FrRnd,4,Rockies,Y,"$1,600,000 ",Ben Bowden ,LHP,,,,,,,,,,,,,4Yr,Vanderbilt University,vandy
2016,2,,56,FrRnd,15,Twins,Y,"$900,000 ",Benjamin Rortvedt ,C,,,,,,,,,,,,,HS,Verona HS,#N/A
2016,2,,66,FrRnd,25,Blue Jays,Y,"$1,100,000 ",Bo Bichette ,SS,2.3,46,196,11,0.311,0.93,,,,,,,HS,Lakewood HS,#N/A
2016,2,,60,FrRnd,19,Angels,Y,"$1,073,300 ",Brandon Marsh ,RF,,,,,,,,,,,,,HS,Buford HS,#N/A
2016,2,,76,FrRnd,35,Braves,Y,"$1,500,000 ",Brett Cumberland ,C,,,,,,,,,,,,,4Yr,"University of California, Berkeley",california
2016,2,,59,FrRnd,18,Giants,Y,"$1,350,000 ",Bryan Reynolds ,OF,4.1,134,491,16,0.314,0.88,,,,,,,4Yr,Vanderbilt University,vandy
2016,2,,48,FrRnd,7,Padres,Y,"$1,075,000 ",Buddy Reed ,OF,,,,,,,,,,,,,4Yr,University of Florida,florida
2016,2,,51,FrRnd,10,Red Sox,Y,"$1,100,000 ",C.J. Chatham ,SS,,,,,,,,,,,,,4Yr,Florida Atlantic University,flatlantic
2016,2,,43,FrRnd,2,Reds,Y,"$2,000,000 ",Chris Okey ,C,,,,,,,,,,,,,4Yr,Clemson University,clemson
2016,2,,70,FrRnd,29,Cardinals,Y,"$1,100,000 ",Connor Jones ,RHP,,,,,,,,,,,,,4Yr,University of Virginia,virginia
2016,2,,57,FrRnd,16,Blue Jays,Y,"$975,000 ",J.B. Woodman ,OF,,,,,,,,,,,,,4Yr,University of Mississippi,olemiss
2016,2,,77,FrRnd,36,Rays,Y,"$797,500 ",Jake Fraley ,OF,-0.9,12,40,0,0.15,0.371,,,,,,,4Yr,Louisiana State University,lsu
2016,2,,50,FrRnd,9,Mariners,Y,"$1,750,000 ",Joe Rizzo ,3B,,,,,,,,,,,,,HS,Oakton HS,#N/A
2016,2,,73,FrRnd,32,Twins,Y,"$775,000 ",Jose Miranda ,SS,,,,,,,,,,,,,HS,Leadership Christian Academy,#N/A
2016,2,,54,FrRnd,13,Orioles,Y,"$1,177,200 ",Keegan Akin ,LHP,,,,,,,,,,,,,4Yr,Western Michigan University,wmichigan
2016,2,,42,FrRnd,1,Phillies,Y,"$3,500,000 ",Kevin Gowdy ,RHP,,,,,,,,,,,,,HS,Santa Barbara HS,#N/A
2016,2,,44,FrRnd,3,Braves,Y,"$2,500,000 ",Kyle Muller ,LHP,,,,,,,,,,,,,HS,Dallas Jesuit College Prep,#N/A
2016,2,,72,FrRnd,31,Indians,Y,"$850,000 ",Logan Ice ,C,,,,,,,,,,,,,4Yr,Oregon State University,oregonst
2016,2,,47,FrRnd,6,Athletics,Y,"$1,500,000 ",Logan Shore ,RHP,,,,,,,,,,,,,4Yr,University of Florida,florida
2016,2,,46,FrRnd,5,Brewers,Y,"$1,150,000 ",Lucas Erceg ,3B,,,,,,,,,,,,,4Yr,Menlo College,camenlo
2016,2,,75,FrRnd,34,Brewers,Y,"$800,000 ",Mario Feliciano ,C,,,,,,,,,,,,,HS,Carlos Beltran Baseball Academy,#N/A
2016,2,,69,FrRnd,28,Orioles,Y,"$1,300,000 ",Matthias Dietz ,RHP,,,,,,,,,,,,,JC,John A Logan College,illogan
2016,2,,65,FrRnd,24,Dodgers,Y,"$588,300 ",Mitchell White ,RHP,,,,,,,,,,,,,4Yr,Santa Clara University,santaclara
2016,2,,62,FrRnd,21,Yankees,Y,"$950,000 ",Nick Solak ,2B,0.7,33,116,5,0.293,0.884,,,,,,,4Yr,University of Louisville,louisville
2016,2,,55,FrRnd,14,Indians,Y,"$2,250,000 ",Nolan Jones ,3B,,,,,,,,,,,,,HS,Holy Ghost Prep HS,#N/A
2016,2,,64,FrRnd,23,Mets,Y,"$909,200 ",Pete Alonso ,1B,5.2,161,597,53,0.26,0.941,,,,,,,4Yr,University of Florida,florida
2016,2,,71,FrRnd,30,Padres,Y,"$1,900,000 ",Reggie Lawson ,RHP,,,,,,,,,,,,,HS,Victor Valley HS,#N/A
2016,2,,61,FrRnd,20,Astros,Y,"$1,056,800 ",Ronnie Dawson ,OF,,,,,,,,,,,,,4Yr,The Ohio State University,ohiost
2016,2,,53,FrRnd,12,Rays,Y,"$997,500 ",Ryan Boldt ,OF,,,,,,,,,,,,,4Yr,University of Nebraska at Lincoln,nebraska
2016,2,,58,FrRnd,17,Nationals,Y,"$900,000 ",Sheldon Neuse ,3B,0.2,25,56,0,0.25,0.599,,,,,,,4Yr,University of Oklahoma,oklahoma
2016,2,,68,FrRnd,27,Pirates,Y,"$900,000 ",Travis MacGregor ,RHP,,,,,,,,,,,,,HS,East Lake HS,#N/A
2016,1,,6,FrRnd,6,Athletics,Y,"$4,125,000 ",A.J. Puk ,LHP,0.2,,,,,,10,2,0,3.18,1.32,0,4Yr,University of Florida,florida
2016,1,,15,FrRnd,15,Twins,Y,"$2,817,100 ",Alex Kirilloff ,OF,,,,,,,,,,,,,HS,Plum HS,#N/A
2016,1,,39,FrRnd,39,Diamondbacks,Y,"$1,500,000 ",Anfernee Grier ,OF,,,,,,,,,,,,,4Yr,Auburn University,auburn
2016,1,,31,FrRnd,31,Mets,Y,"$1,100,000 ",Anthony Kay ,LHP,0.1,,,,,,3,1,0,5.79,1.43,0,4Yr,University of Connecticut,uconn
2016,1,,18,FrRnd,18,Yankees,Y,"$3,282,000 ",Blake Rutherford ,OF,,,,,,,,,,,,,HS,Chaminade College Preparatory School,#N/A
2016,1,,7,FrRnd,7,Marlins,Y,"$4,069,200 ",Braxton Garrett ,LHP,,,,,,,,,,,,,HS,Florence HS,#N/A
2016,1,,8,FrRnd,8,Padres,Y,"$4,145,900 ",Cal Quantrill ,RHP,0.4,21,25,0,0.08,0.195,23,6,8,5.16,1.3,0,4Yr,Stanford University,stanford
2016,1,,28,FrRnd,28,Nationals,Y,"$2,000,000 ",Carter Kieboom ,SS,-1,11,39,2,0.128,0.491,,,,,,,HS,Walton HS,#N/A
2016,1,,27,FrRnd,27,Orioles,Y,"$2,097,200 ",Cody Sedlock ,RHP,,,,,,,,,,,,,4Yr,University of Illinois at Urbana-Champaign,illinois
2016,1,,30,FrRnd,30,Rangers,Y,"$2,003,400 ",Cole Ragans ,LHP,,,,,,,,,,,,,HS,North Florida Christian HS,#N/A
2016,1,,5,FrRnd,5,Brewers,Y,"$4,800,000 ",Corey Ray ,OF,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2016,1,,34,FrRnd,34,Cardinals,Y,"$2,000,000 ",Dakota Hudson ,RHP,2.4,54,52,0,0.077,0.171,59,20,8,3.25,1.4,1,4Yr,Mississippi State University,missst
2016,1,,29,FrRnd,29,Nationals,Y,"$2,000,000 ",Dane Dunning ,RHP,,,,,,,,,,,,,4Yr,University of Florida,florida
2016,1,,37,FrRnd,37,Athletics,Y,"$1,600,000 ",Daulton Jefferies ,RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley",california
2016,1,,23,FrRnd,23,Cardinals,Y,"$2,222,500 ",Delvin Perez ,SS,,,,,,,,,,,,,HS,International Baseball Academy,#N/A
2016,1,,33,FrRnd,33,Cardinals,Y,"$1,350,000 ",Dylan Carlson ,OF,,,,,,,,,,,,,HS,Elk Grove HS,#N/A
2016,1,,25,FrRnd,25,Padres,Y,"$2,000,000 ",Eric Lauer ,LHP,0.9,52,70,0,0.086,0.238,53,14,17,4.4,1.46,0,4Yr,Kent State University,kentst
2016,1,,17,FrRnd,17,Astros,Y,"$3,148,000 ",Forrest Whitley ,RHP,,,,,,,,,,,,,HS,Alamo Heights HS,#N/A
2016,1,,20,FrRnd,20,Dodgers,Y,"$2,314,500 ",Gavin Lux ,SS,0.6,23,75,2,0.24,0.705,,,,,,,HS,Indian Trail HS,#N/A
2016,1,,24,FrRnd,24,Padres,Y,"$1,000,000 ",Hudson Potts ,SS,,,,,,,,,,,,,HS,Carroll HS,#N/A
2016,1,,3,FrRnd,3,Braves,Y,"$4,000,000 ",Ian Anderson ,RHP,,,,,,,,,,,,,HS,Shenendehowa HS,#N/A
2016,1,,12,FrRnd,12,Red Sox,Y,"$3,650,000 ",Jay Groome ,LHP,,,,,,,,,,,,,HS,Barnegat HS,#N/A
2016,1,,40,FrRnd,40,Braves,Y,"$3,050,000 ",Joey Wentz ,LHP,,,,,,,,,,,,,HS,Shawnee Mission East HS,#N/A
2016,1,,36,FrRnd,36,Dodgers,Y,"$1,847,500 ",Jordan Sheffield ,RHP,,,,,,,,,,,,,4Yr,Vanderbilt University,vandy
2016,1,,13,FrRnd,13,Rays,Y,"$2,597,500 ",Josh Lowe ,3B,,,,,,,,,,,,,HS,Pope HS,#N/A
2016,1,,19,FrRnd,19,Mets,Y,"$2,378,800 ",Justin Dunn ,RHP,0.2,1,1,0,0,0,4,0,0,2.7,1.65,0,4Yr,Boston College,bostoncoll
2016,1,,11,FrRnd,11,Mariners,Y,"$3,286,700 ",Kyle Lewis ,OF,0.3,18,71,6,0.268,0.885,,,,,,,4Yr,Mercer University,mercer
2016,1,,9,FrRnd,9,Tigers,Y,"$3,963,045 ",Matt Manning ,RHP,,,,,,,,,,,,,HS,Sheldon HS,#N/A
2016,1,,16,FrRnd,16,Angels,Y,"$2,150,000 ",Matt Thaiss ,C,0.5,53,147,8,0.211,0.714,,,,,,,4Yr,University of Virginia,virginia
2016,1,,1,FrRnd,1,Phillies,Y,"$6,100,000 ",Mickey Moniak ,OF,,,,,,,,,,,,,HS,La Costa Canyon HS,#N/A
2016,1,,41,FrRnd,41,Pirates,N,,Nick Lodolo ,LHP,,,,,,,,,,,,,HS,Damien HS,#N/A
2016,1,,2,FrRnd,2,Reds,Y,"$6,200,000 ",Nick Senzel ,3B,0.6,104,375,12,0.256,0.742,,,,,,,4Yr,University of Tennessee,tennessee
2016,1,,4,FrRnd,4,Rockies,Y,"$4,800,000 ",Riley Pint ,RHP,,,,,,,,,,,,,HS,St. Thomas Aquinas HS,#N/A
2016,1,,38,FrRnd,38,Rockies,Y,"$1,701,600 ",Robert Tyler ,RHP,,,,,,,,,,,,,4Yr,University of Georgia,georgia
2016,1,,21,FrRnd,21,Blue Jays,Y,"$2,175,000 ",T.J. Zeuch ,RHP,0.3,1,1,0,0,0,5,1,2,4.76,1.46,0,4Yr,University of Pittsburgh,pittsburgh
2016,1,,35,FrRnd,35,Reds,Y,"$3,200,000 ",Taylor Trammell ,OF,,,,,,,,,,,,,HS,Mount Paran Christian School,#N/A
2016,1,,14,FrRnd,14,Indians,Y,"$2,500,000 ",Will Benson ,OF,,,,,,,,,,,,,HS,Westminster HS,#N/A
2016,1,,22,FrRnd,22,Pirates,Y,"$2,253,700 ",Will Craig ,3B,,,,,,,,,,,,,4Yr,Wake Forest University,wake
2016,1,,32,FrRnd,32,Dodgers,Y,"$1,772,500 ",Will Smith ,C,1.7,54,170,15,0.253,0.907,,,,,,,4Yr,University of Louisville,louisville
2016,1,,26,FrRnd,26,White Sox,Y,"$2,128,500 ",Zack Burdi ,RHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2016,1,,10,FrRnd,10,White Sox,Y,"$3,380,600 ",Zack Collins ,C,-0.2,27,86,3,0.186,0.656,,,,,,,4Yr,University of Miami,miamifl
2015,5,,140,FrRnd,5,Twins,Y,"$382,700 ",Alex Robinson ,LHP,,,,,,,,,,,,,4Yr,University of Maryland,maryland
2015,5,,144,FrRnd,9,Phillies,Y,"$420,000 ",Bailey Falter ,LHP,,,,,,,,,,,,,HS,Chino Hills HS,#N/A
2015,5,,151,FrRnd,16,Brewers,Y,"$40,000 ",Blake Allemand ,SS,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2015,5,,157,FrRnd,22,Pirates,Y,"$315,000 ",Brandon Waddell ,LHP,,,,,,,,,,,,,4Yr,University of Virginia,virginia
